epoch,acc,loss,lr,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
25,0.7831820249557495,0.833771288394928,0.001,0.9376333951950073,0.6066799759864807,1.737046718597412,0.8324800133705139
26,0.783177375793457,0.8316802382469177,0.001,0.9379674792289734,0.6058599948883057,1.7393808364868164,0.8325200080871582
27,0.7837182879447937,0.8309662342071533,0.001,0.9381111264228821,0.6064199805259705,1.7393982410430908,0.8329399824142456
28,0.7844176292419434,0.8278632760047913,0.001,0.9382422566413879,0.6063799858093262,1.7412139177322388,0.8326399922370911
29,0.7862136363983154,0.8216965198516846,1e-04,0.9391648173332214,0.6061199903488159,1.7414140701293945,0.8324400186538696
30,0.7867069840431213,0.8203192949295044,1e-04,0.9390376210212708,0.6061800122261047,1.7414946556091309,0.832319974899292
31,0.7864564061164856,0.8204438090324402,1e-04,0.939120352268219,0.6061400175094604,1.7413657903671265,0.832539975643158
32,0.7865344882011414,0.8200786113739014,1e-04,0.9393443465232849,0.6059799790382385,1.7419873476028442,0.8324199914932251
33,0.7864298820495605,0.819980263710022,1e-04,0.9391266107559204,0.6058800220489502,1.7421493530273438,0.8324800133705139
34,0.7866054773330688,0.8195961117744446,1e-04,0.939186692237854,0.6059200167655945,1.742272138595581,0.8323799967765808
35,0.7863151431083679,0.8200014233589172,1e-04,0.9393458962440491,0.6058599948883057,1.7423806190490723,0.832539975643158
36,0.7869294285774231,0.8190155029296875,1e-04,0.9392545819282532,0.6062600016593933,1.742655634880066,0.8324400186538696
37,0.7868263721466064,0.8188490271568298,1e-04,0.9394270777702332,0.606220006942749,1.7425400018692017,0.8323000073432922
38,0.7867787480354309,0.8180339932441711,1e-04,0.9394567608833313,0.6065199971199036,1.7426129579544067,0.8324000239372253
39,0.7867451906204224,0.8188857436180115,1e-04,0.9394310116767883,0.6061199903488159,1.74298095703125,0.832319974899292
40,0.7869239449501038,0.8185938000679016,1e-04,0.9394317865371704,0.6057400107383728,1.7428463697433472,0.832319974899292
41,0.7868669629096985,0.8180220127105713,1e-04,0.9394348859786987,0.6060799956321716,1.7434815168380737,0.8324400186538696
42,0.7870628833770752,0.8180364370346069,1e-04,0.9392842650413513,0.6061800122261047,1.7435076236724854,0.8325799703598022
43,0.7870262265205383,0.8170304894447327,1e-04,0.9398806095123291,0.6061800122261047,1.7437955141067505,0.8324000239372253
44,0.7870410084724426,0.8172063827514648,1e-04,0.9395434260368347,0.6060600280761719,1.744287133216858,0.8325200080871582
45,0.787009060382843,0.8173928260803223,1e-04,0.939494252204895,0.6059799790382385,1.7445188760757446,0.8323000073432922
46,0.7872658371925354,0.8167861104011536,1e-04,0.9396401643753052,0.6061999797821045,1.744550347328186,0.8323400020599365
47,0.7873470187187195,0.8170543909072876,1e-04,0.9395707249641418,0.6061999797821045,1.7444363832473755,0.8323799967765808
48,0.7872267961502075,0.816451907157898,1e-04,0.9396487474441528,0.6058599948883057,1.7447060346603394,0.8327400088310242
49,0.787300169467926,0.8166736960411072,1e-04,0.9396737217903137,0.6060000061988831,1.7448633909225464,0.8325999975204468
