epoch,acc,loss,lr,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.22225812077522278,3.84556245803833,0.1,0.4462764263153076,0.06233999878168106,7.671378135681152,0.1734600067138672
1,0.46489667892456055,2.206294536590576,0.1,0.7463953495025635,0.29096001386642456,3.7098209857940674,0.541159987449646
2,0.5663701891899109,1.6931368112564087,0.1,0.8299605250358582,0.3512600064277649,3.3458669185638428,0.5996999740600586
3,0.6279352903366089,1.4009439945220947,0.1,0.8737437129020691,0.43935999274253845,2.721778154373169,0.6917200088500977
4,0.6716466546058655,1.2060602903366089,0.1,0.9011366367340088,0.49164000153541565,2.479423999786377,0.7371799945831299
5,0.7057430744171143,1.0594892501831055,0.1,0.9204211831092834,0.48820000886917114,2.546518087387085,0.7328600287437439
6,0.732589602470398,0.9451600313186646,0.1,0.9343963265419006,0.5220000147819519,2.374986410140991,0.7625200152397156
7,0.7560142278671265,0.8512399792671204,0.1,0.9456371665000916,0.539680004119873,2.309481620788574,0.7744600176811218
8,0.7753252387046814,0.7739934921264648,0.1,0.9542826414108276,0.5290399789810181,2.391343355178833,0.7620599865913391
9,0.8574869632720947,0.49119406938552856,0.01,0.9787805080413818,0.6060799956321716,2.014946937561035,0.8207799792289734
10,0.8741035461425781,0.4328994154930115,0.01,0.9828643798828125,0.6070399880409241,2.044464588165283,0.8196399807929993
11,0.8820082545280457,0.40476715564727783,0.01,0.9847626686096191,0.6063200235366821,2.0721633434295654,0.820360004901886
12,0.887860894203186,0.3833101689815521,0.01,0.9862613677978516,0.6060199737548828,2.0905137062072754,0.8198999762535095
13,0.8926184177398682,0.3666262924671173,0.01,0.9872854351997375,0.6058800220489502,2.111729145050049,0.8206800222396851
14,0.8968529105186462,0.3523382544517517,0.01,0.9882369637489319,0.6048200130462646,2.1368136405944824,0.8204600214958191
15,0.9006675481796265,0.3389584422111511,0.01,0.9889878630638123,0.6060199737548828,2.152221202850342,0.8198000192642212
16,0.9046328067779541,0.32526782155036926,0.01,0.9900470972061157,0.6062800288200378,2.1729679107666016,0.8201799988746643
17,0.9073967337608337,0.31516003608703613,0.01,0.9906558990478516,0.6036400198936462,2.207000970840454,0.8178600072860718
18,0.9107468724250793,0.30400198698043823,0.01,0.9913303256034851,0.6034600138664246,2.2244536876678467,0.8183599710464478
19,0.9216177463531494,0.2725558280944824,0.001,0.9931256175041199,0.60725998878479,2.207737922668457,0.820580005645752
20,0.9233872890472412,0.26817694306373596,0.001,0.9932637810707092,0.606440007686615,2.2112767696380615,0.8205400109291077
21,0.9239937663078308,0.26590707898139954,0.001,0.9933777451515198,0.6064800024032593,2.2119805812835693,0.8206200003623962
22,0.9246556758880615,0.264281302690506,0.001,0.9935159087181091,0.6071599721908569,2.215210437774658,0.8208400011062622
23,0.9250030517578125,0.2622230052947998,0.001,0.9936110973358154,0.6062600016593933,2.2198994159698486,0.820360004901886
24,0.9256024956703186,0.26061803102493286,0.001,0.9937094449996948,0.6069999933242798,2.220919609069824,0.8205199837684631
25,0.9262183904647827,0.2591301500797272,0.001,0.9937516450881958,0.6068199872970581,2.2241010665893555,0.8205000162124634
26,0.9265368580818176,0.25801700353622437,0.001,0.9938031435012817,0.6062800288200378,2.2297284603118896,0.8206400275230408
27,0.9266024231910706,0.2569981515407562,0.001,0.9938960075378418,0.6067399978637695,2.2298004627227783,0.8205400109291077
28,0.9268904328346252,0.25608158111572266,0.001,0.9938218593597412,0.6065400242805481,2.2353227138519287,0.819920003414154
29,0.9283969402313232,0.25257161259651184,1e-04,0.9940888285636902,0.6063200235366821,2.234464645385742,0.8202199935913086
30,0.9284648299217224,0.2520993947982788,1e-04,0.994087278842926,0.6064599752426147,2.234022855758667,0.8201199769973755
31,0.9286732077598572,0.2522532343864441,1e-04,0.9940896034240723,0.6061999797821045,2.2350656986236572,0.8202199935913086
32,0.9283352494239807,0.25225651264190674,1e-04,0.9941075444221497,0.6063399910926819,2.2351222038269043,0.8202800154685974
33,0.9283453822135925,0.25192755460739136,1e-04,0.9941286444664001,0.6062399744987488,2.235229730606079,0.8202800154685974
34,0.9285733103752136,0.2515411078929901,1e-04,0.9941723346710205,0.6060199737548828,2.235400676727295,0.8204799890518188
35,0.9288605451583862,0.2509516179561615,1e-04,0.9941606521606445,0.6061999797821045,2.235825300216675,0.8202599883079529
36,0.9288277626037598,0.2509693205356598,1e-04,0.9941824674606323,0.6062399744987488,2.23614501953125,0.8202599883079529
37,0.9288402795791626,0.25093936920166016,1e-04,0.9941809177398682,0.6060600280761719,2.2354447841644287,0.8201599717140198
38,0.9288551211357117,0.25076553225517273,1e-04,0.9942277669906616,0.6061599850654602,2.2361748218536377,0.8202000260353088
39,0.9288605451583862,0.25085729360580444,1e-04,0.9941746592521667,0.6063600182533264,2.2367639541625977,0.8202000260353088
40,0.9287028908729553,0.2512070834636688,1e-04,0.9942222833633423,0.6063799858093262,2.2364470958709717,0.8204799890518188
41,0.9289300441741943,0.250450074672699,1e-04,0.9942300915718079,0.6062600016593933,2.2370755672454834,0.8201199769973755
42,0.9287474155426025,0.2507595121860504,1e-04,0.9941809177398682,0.6058400273323059,2.2375457286834717,0.8203399777412415
43,0.9288800954818726,0.25077417492866516,1e-04,0.9941871762275696,0.6061199903488159,2.238020896911621,0.8202800154685974
44,0.9292454123497009,0.2500857412815094,1e-04,0.9941918849945068,0.6059799790382385,2.238460063934326,0.8203200101852417
45,0.9291790127754211,0.24989759922027588,1e-04,0.9941770434379578,0.60589998960495,2.2381038665771484,0.8201799988746643
46,0.9288269877433777,0.25010034441947937,1e-04,0.9942285418510437,0.6060799956321716,2.2389719486236572,0.820360004901886
47,0.9290939569473267,0.2502550780773163,1e-04,0.9941856265068054,0.6061400175094604,2.2388916015625,0.8203399777412415
48,0.929179847240448,0.24995067715644836,1e-04,0.9941778182983398,0.6061400175094604,2.2392401695251465,0.8201799988746643
49,0.929085373878479,0.2496793419122696,1e-04,0.9943230152130127,0.6060000061988831,2.2397618293762207,0.8202400207519531
